"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","14/09/2020","","Reunião Geral do Departamento","Palácio do Planalto, 1° Subsolo, Sala 10.","14:00","16:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","14/09/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 10.","08:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","14/09/2020","","Reunião com José Matheus - Assessoria Presidente da República","Palácio do Planalto, 1° Subsolo, Sala 05.","16:00","18:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","15/09/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","08:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","15/09/2020","","Reunião com Secretário de Comunicação Institucional Felipe Cruz Pedri","Palácio do Planalto, 2° andar, Sala 206.","12:00","14:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","15/09/2020","","Reunião com José Matheus - Assessor Presidente da República","Palácio do Planalto, 1° Subsolo, Sala 05.","16:00","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","16/09/2020","","Reunião de Diretoria com Secretário de Comunicação Institucional Felipe Pedri","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Lucas Gelásio Morschbacher – Coordenador Geral de Estratégia de Comunicação",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","16/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:00","18:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","16/09/2020","","Reunião com Ministro Fábio Faria","Esplanada dos Ministe´rios, Bloco R","11:00","12:00","Lucas Gelásio Morschbacher – Coordenador Geral de Estratégia de Comunicação",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","16/09/2020","","Despacho Interno","Esplanada dos Ministe´rios, Bloco R","08:00","11:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","17/09/2020","","Ministro Fábio Faria","Esplanada dos Ministérios Bloco R","10:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","17/09/2020","","Reunião com Mateus Diniz, Assessor Especial SECOM","Palácio do Planalto, 2° andar, Sala 206.","00:00","00:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","17/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","08:00","10:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","18/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","14:00","19:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","18/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","08:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","21/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","13:00","17:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","22/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","13:00","17:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","22/09/2020","","Reunião com Secretário de Comunicação Institucional Felipe Pedri","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:30","Roberta Ramaldes Toscano – Diretora do Departamento de Articulação e Estratégia de Comunicação , Lucas Gelásio Morschbacher – Coordenador Geral de Estratégia de Comunicação",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","23/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","08:00","17:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","24/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","07:00","20:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","25/09/2020","","Secretário de Comunicação Institucional Felipe Cruz Pedri","Palácio do Planalto, 2° andar, Sala 205.","17:00","19:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","25/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","10:00","15:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","29/09/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","10:00","11:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","29/09/2020","","Reunião com Secretários","Palácio do Planalto, 2° andar, Sala 205.","17:30","18:30","Fábio wajngarten - Secretário Especial de Comunicação Social, Felipe Pedri - Secretário de Comunicação Institucional, Glen Valente - Secretário de Publicidade e Promoção",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","29/09/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 10.","11:00","13:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","29/09/2020","","Reunião de Diretoria com Secretário de Comunicação Institucional Felipe Cruz Pedri","Palácio do Planalto, 2° andar, Sala 205.","14:30","15:30","","Despachos Internos"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","30/09/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 10.","13:30","14:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","30/09/2020","","Reunião com agência Icomunicação","Palácio do Planalto, 1° Subsolo, Sala 10.","16:00","17:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","30/09/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","09:00","11:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/10/2020","","Despacho Interno",".","07:00","11:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/10/2020","","Reunião Pátria Voluntária","Palácio do Planalto, 2° andar, Sala 206.","18:00","19:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/10/2020","","Reunião com Secretário de Comunicação Institucional, Felipe Pedri.","Palácio do Planalto, 2° andar, Sala 206.","13:00","14:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/10/2020","","Reunião com o Secretário da Amazônia do Ministério do Meio Ambiente, Joaquim Leite.","Palácio do Planalto, 1° Subsolo, Sala 05.","15:00","16:00","Joaquim Leite – Secretário da Amazônia do Ministério do Meio Ambiente;, David Boutsiavaras – Ministério do Meio Ambiente;, José Matheus Gomes - Assessor Especial da Assessoria Especial do Presidente da República.,  Lucas Gelásio – Coordenador Geral de Estratégia de Comunicação.",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/10/2020","","Reunião com representantes do INPE","Palácio do Planalto, 2° andar, Sala 206.","14:00","15:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","02/10/2020","","Reunião com Ministro de Estado, Ricardo de Aquino Salles","Ministério do Meio Ambiente - Bloco B - 5º andar, sala 500","10:00","11:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Roberta Ramaldes Toscano – Diretora do Departamento de Articulação e Estratégia de Comunicação, Andrea Martucelli Magalhães - Assessora Técnica","Comunicação da Amazônia"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","05/10/2020","","Vídeo conferência com Secretário de Comunicação Institucional, Felipe Cruz Pedri e a Diretora do Departamento de Articulação e Estratégia de Comunicação, Roberta Ramaldes Toscano",".","12:00","13:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","05/10/2020","","Vídeo conferência equipe DECAD",".","10:00","11:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","05/10/2020","","Vídeo conferencia com o Secretário de Publicidade e Promoção, Rodrigo Fayad de Albuquerque Rosa.",".","13:00","14:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","05/10/2020","","Despacho Interno",".","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/10/2020","","Secretário de Comunicação Institucional Felipe Cruz Pedri","Palácio do Planalto, 2° andar, Sala 205.","17:00","18:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","04/11/2020","","Secretário de Publicidade e Promoção Rodrigo Fayad de Albuquerque Rosa","Palácio do Planalto, 2° andar, Sala 205.","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","10/11/2020","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Roberta Ramaldes Toscano – Diretora do Departamento de Articulação e Estratégia de Comunicação, Stefane Maia Rech – Coordenadora de Projetos da Subsecretaria de Imprensa , Amanda Leiria Santos - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","12/11/2020","","Campanha Posicionamento - Equipe SECOM","Palácio do Planalto, 2° andar, Sala 206.","17:00","18:00","Rodrigo Fayad de Albuquerque - Secretário de Publicidade e Promoção , Felipe Cruz Pedri - Secretário de Comunicação Institucional, Roberta Ramaldes Toscano - Diretora do Departamento de Articulação e Estratégia de Comunicação, José Matheus Sales Gomes - Assessor Especial do Presidente da República",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","16/11/2020","","Despacho Interno","Palácio do Planalto","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","16/11/2020","","Despacho Interno","Palácio do Planalto","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","17/11/2020","","Alinhamento e Posicionamento do Site","Palácio do Planalto, 2° andar, Sala 206.","17:00","18:00","Rodrigo Fayad – Secretário de Publicidade e Promoção, José Augusto -  Chefe de Gabinete SPP , Wilka Oliveira -  Coordenadora Geral de conteúdo e Publicidade, Daniele Maldaner- Assessora , Amanda Leiria - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","17/11/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","14:00","15:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","19/11/2020","","Debate Sobre o Decreto de Política da Comunicação.","Palácio do Planalto, 2° andar, Sala 206.","16:00","17:00","Rodrigo Fayad Albuquerque - Secretário de Publicidade e Promoção, Felipe Cruz Pedri - Secretário de Comunicação Institucional, Peter Érik Kummer - Diretor do Departamento de Gestão e Normas, Roberta Ramaldes Toscano – Diretora do Departamento de Articulação e Estratégia de Comunicação , Stéfane Maia Rech – Coordenadora de Projetos da Subsecretaria de Imprensa",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","20/11/2020","","Reunião alinhamento de resposta do Ministério das Comunicações aos Requerimentos de Informação (RIC) recebidos 1418/2020 e 2521/2020","Esplanada dos Ministérios Bloco R, sala 902.","15:30","16:30","Amanda Leiria Santos - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais, Eugênia Marques Alves Da Silva - Coordenadora Administrativa do Departamento de Conteúdo e Gestão de Canais, Wagner Primo Figueiredo Neto - Assessoria Especial de Assuntos Parlamentares, César Gobbi - Chefe de Gabinete , Carolina Scherer Bicca - Consultora Jurídica, Davi Pereira Alves -Gerente de Projetos , Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Tiago Palhano Dias Costa - Departamento de Gestão e normas, Flávia Duarte Nascimento - Secretária-Executiva Adjunta",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","23/11/2020","","Despacho Interno","Palácio do Planalto","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","24/11/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 10.","14:00","15:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","26/11/2020","","Estratégias e monitoramento de redes","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, José Matheus Sales Gomes - Assessor Especial da Assessoria Especial do Presidente da República, Lucas Gelasio Morschbacher - Coordenador Geral de Estratégia de Comunicação, Mateus Matos Diniz - Assessor Especial da Assessoria Especial do Presidente da República, Leonardo Augusto Matesi Amorim - Assessor Técnico do departamento de conteúdo de gestão de canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","14:00","15:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/12/2020","","Secretário de Comunicação Institucional Felipe Cruz Pedri","Palácio do Planalto, 2° andar, Sala 206.","10:00","10:30","","Despachos Internos"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","08/12/2020","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Roberta Ramaldes Toscano - Diretora do Departamento de Articulação e Estratégia de Comunicação, Stefane Maia Rech - Coordenadora de Projetos da Subsecretaria de Imprensa, Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Amanda Leiria de Andrade - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","14/12/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","15:30","16:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","14/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","21/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","21/12/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","22/12/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","10:00","11:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","04/01/2021","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","04/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","05/01/2021","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Felipe Cruz Pedri -  Secretário de Comunicação Institucional, Roberta Toscano Ramaldes - Diretora do Departamento de Articulação e Estratégia de Comunicação, Stefane Maia Rech - Coordenadora de Projetos da Subsecretaria de Imprensa, Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Amanda Leiria de Andrade - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/01/2021","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","10:30","11:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","08/01/2021","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2º andar, Sala 206","15:00","16:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Peter Erik Kummer -  Diretor do Departamento de Gestão e Normas,  Roberta Ramaldes Toscano - Diretora do Departamento de Articulação e Estratégia de Comunicação,  Stefane Maia Rech - Coordenadora de Projetos da Subsecretaria de Imprensa, Gilsandra da Luz Clark - Diretoria do Departamento de Comunicação Internacional, Amanda Leiria de Andrade Holanda dos Santos - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais","Plano de Ação para 2021"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Gilsandra da Luz Clark - Diretora  do Departamento de Comunicação Internacional","Palácio do Planalto, 2º andar, Sala 206","15:00","15:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Despacho Interno","Palácio do Planalto, 2º andar, Sala 206","16:30","17:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Despacho Interno","Palácio do Planalto, 2º andar, Sala 206","16:00","16:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","12/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","08:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","18/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","18/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","16:45","17:25","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","19/01/2021","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2° andar, Sala 205.","11:00","12:30","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Roberta Ramaldes Toscano – Diretora do Departamento de Articulação e Estratégia de Comunicação , Gilsandra da Luz Clark - Diretora  do Departamento de Comunicação Internacional , Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Amanda Leiria de Andrade - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais, Stefane Maia Rech – Coordenadora de Projetos da Subsecretaria de Imprensa",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","20/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","10:30","11:30","",""
